time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
6570,7.357245762672327,9.998616322232724,4.292643884598146,6.333804047915731,0.5161869505759771,7.228750161699422,61.97562911444747,3.558288390625418,0.9572671526929737,5.858209399075994,27.804236284149663,8.691615405098757,45.32894713528967,2.150528639475347,5.405093153093209,3.6095473056725984,39.22113662692856,1.5268694714656363,0.5023427672367246,0.9000703118977588,0.38,0.842,0.0,13.940726190431867,11.763576074925606,22.399942209659873,6.009581113896465,7.535245197169868,4.203,12.37257183770387,1.7620660480072148,3.494250729665205,35.000571934154756
6571,6.8002202970049455,9.88360099410428,4.050563788064007,6.52556710943835,0.4811869505759771,6.817482765043185,59.44113733864259,3.1823469297517035,0.9162031201929087,5.485205914256186,29.501570036467555,8.352991273623628,44.3114979106254,2.07858376505151,5.1677487468806715,3.6591975030035866,37.3839235877122,1.4580993855207383,0.4808652178350773,0.859427479451468,0.372,0.811,0.0,13.456107997884512,11.477387687194533,21.75686933531847,6.453760398708225,7.19520032438118,4.096,11.67967151152613,1.6900451742806162,3.4029105324928444,34.98612615629106
6572,6.346602475833779,9.406566539908022,3.9438844332506022,6.314041574199678,0.4441869505759771,6.388771161575177,55.76399886915832,3.1490941895616418,0.8519933894490783,5.035324079803772,28.9291238744473,8.405465422479235,42.099376894452035,1.9575522864794144,4.873564958192002,3.609786573211555,34.551295019324854,1.334738714606237,0.4336784817042295,0.8003128094330243,0.355,0.772,0.0,12.661570371401174,11.339971371316093,20.52840991200347,6.50736502323317,6.634487360518218,3.897,11.348974924490133,1.5410141553586403,3.1799890577582386,35.12676691624056
6573,6.134468467573651,9.362501425220929,3.763098787665512,6.003275841493789,0.40868695057597715,6.045203932732248,52.23126802417942,2.8437939254647726,0.7648837037840948,4.8525648203869745,26.76879253326912,8.138213010251793,43.28829708093306,1.8515189863066455,4.6694966928541355,3.419178949330052,31.542841555148108,1.215726067994561,0.4258360756006773,0.7266740254480146,0.335,0.787,0.0,11.877286571686604,11.81624019004894,19.0521712720466,6.098050328839704,6.186508233556336,3.722,11.116971726950595,1.4201502694712755,3.011723402199487,35.650901449480365
6574,5.694731917727507,8.902083938873101,3.4202604876554776,5.7816300130248806,0.3771869505759771,5.642594545131084,48.10037626291458,2.8933575690308393,0.7140300646992556,4.46418600383917,24.94067181982976,7.590695562223207,43.23533332706469,1.678939488161576,4.593943998684157,3.177278741746419,29.2982588699707,1.1447758671121395,0.38728568196996144,0.6609948933626335,0.323,0.739,0.0,11.225097530988322,11.239162467219925,17.896053134641,5.660541664905804,5.8951272360620495,3.601,10.747121883540165,1.315068409855033,2.8960614870726564,36.33351251195924
6575,5.353950805288339,8.216376897776344,3.215282608324769,5.486997586001316,0.3541869505759771,5.262587513609334,45.2451547985896,2.7143030515655537,0.675869350338853,4.173290031843244,24.2204991711149,7.319413528258576,39.921217990791725,1.4913138881878492,4.300618975761392,2.919003584934895,27.010564727416604,1.0967016374891718,0.30176192433825005,0.6230731119190436,0.298,0.657,0.0,10.850883056112997,10.63721626322343,16.940355294575905,5.237096528547802,5.694863500711282,3.298,10.312363803920123,1.2163043642467544,2.7716025090603873,36.00229448381576
6576,5.155006999432309,7.870817996705777,3.087456854847295,5.973040717327471,0.33868695057597714,5.15834137596944,43.26305545849396,2.8680055085780305,0.6626862543995716,4.040346586310863,23.009519179864117,7.092515806248431,37.55797054289912,1.3917997086723444,4.0732102494383,2.6664470110286973,25.52423039042449,1.0517356129138684,0.42669760132607853,0.6015071779808059,0.269,0.585,0.0,10.335694733123512,10.562731894908065,16.149027932436212,4.863015699822399,5.614652968075109,3.0,9.93107340405489,1.1627208952928094,2.6899054753833154,35.9442897440437
6577,4.948291196196057,7.437529999937497,2.9672051776443005,5.866229446853841,0.32768695057597713,5.074335748619507,42.05766875415163,2.8274900354527674,0.6447076412041779,3.85073077743255,21.913774153987486,6.817341743836323,35.598806620402875,1.3253991178187075,3.8707422067911508,2.4971183533026524,24.34180617081491,1.026480977675698,0.4493534379416171,0.579448537829153,0.253,0.543,0.0,9.949440287918973,10.197071062892235,15.748385604906382,4.6160140381970605,5.555071541584928,2.743,9.475232901095103,1.1369075358905223,2.6302180975707623,35.963896748148684
6578,4.644339305613301,7.204131936621941,2.892071584548928,5.868931378335765,0.32368695057597713,4.901346178499331,40.55957181066703,2.6766392889400543,0.6223750783067994,3.744680236495302,21.124044529755352,6.516340299067044,31.576489318041226,1.257261120796838,3.681975834518282,2.3630433041264087,23.667808678109218,1.0053448565823442,0.4214465401645275,0.5624559043159023,0.245,0.523,0.0,9.727095983921467,9.833628452098765,15.530631132620798,4.439199153338763,5.494654005990396,2.692,9.255091125567569,1.0858176343680785,2.568629308117517,35.71610548716772
6579,4.437421398279186,6.869789889125145,2.9269858882253055,5.314410341432231,0.33468695057597714,4.693419108864225,38.88747765881033,2.3372860680706165,0.6272049362406733,3.8019688785204235,20.484330536401465,6.576832489648,27.917647441393413,1.203475015607785,3.5852998816720616,2.2155670266257186,23.13878539635278,1.002570233911445,0.416610310479975,0.5681406562391842,0.243,0.527,0.0,9.529271356988634,9.217577014427855,15.374750753516947,4.3099135704172715,5.561785882545751,2.686,8.602843996829751,1.0654895871805028,2.56104887406958,34.89688566419289
6580,4.569354107958367,6.794675170135234,3.094804918020396,5.140143808860065,0.35068695057597715,4.595584194701087,38.66637256073872,2.316906501460899,0.6683726440804898,3.9185922881706734,20.166467729908618,6.8498681509707104,26.627662296608243,1.2383279380239316,3.6169073795525053,2.058983371347645,23.499304424567608,1.087630259756157,0.4427094689173898,0.6145188822145357,0.25,0.545,0.0,9.442603140214722,9.516295979028852,15.494434660784187,4.1891395951755905,5.71571184248666,2.747,8.659610626740829,1.076061547488821,2.5434634546992676,33.567348450817605
6581,5.042745736534984,7.178694485256429,3.335623711312095,5.424033496710909,0.3701869505759771,4.935660131494272,41.314795085357446,2.5370661262558993,0.696828742367799,4.166282935612434,20.57933434280396,6.899461984630545,28.65878887217555,1.3947935098019129,3.8626314149057848,2.0141547002121194,25.42784944418029,1.158763069980746,0.3641613115170817,0.6522234386775171,0.268,0.57,0.0,9.82321366220906,9.729671683809428,16.23363893095491,4.14056510385071,5.938913424317264,2.919,9.193184799579988,1.1652236946975547,2.6414867916940703,32.92368076850854
6582,5.451558339864174,7.667294603212421,3.735635919424762,5.512548611780513,0.3741869505759771,5.271528624432752,44.20471006407823,2.870373898205502,0.7488863286724917,4.696325051859216,21.66866668192041,7.113862077816112,30.448128966627007,1.5405848810809966,4.145535215899042,2.1734753537525666,27.618111172402266,1.268324393443248,0.3771988062805037,0.726002639881899,0.299,0.611,0.0,10.441404264575132,9.792775939389147,17.223290874854563,4.25740687019968,6.353664407317571,3.277,9.46691449175209,1.2708012858811317,2.8074646323962096,33.16994337835775
6583,5.884631516520864,8.069842010286283,3.96483073628657,5.131166620698085,0.3706869505759771,5.762811999943873,48.03081372409249,3.2599427689197435,0.7646561184332265,5.160336965523292,22.531912287175533,7.379297971489439,32.53929061981906,1.7166741212731238,4.2561585151036905,2.393974222807003,29.832721103683006,1.3566326937810085,0.3783873874241363,0.7884907282167537,0.335,0.673,0.0,10.840254563763638,10.172161546486686,18.294366653669332,4.3504366815588345,6.563152416838142,3.586,10.120557158179132,1.3950057551811648,3.0159514074436515,33.25342755855009
6584,6.079730212551732,8.449348034651685,3.889714625981723,5.299629133063404,0.3576869505759771,6.170118804901734,50.7522869332707,3.475409537804656,0.7241683987702842,5.420819439374375,24.30861421664048,7.565713752709866,34.93675361660946,1.812516027765676,4.257605370036881,2.743636938742053,30.889502818622766,1.3579849453845643,0.3221207063335585,0.8129931504952952,0.355,0.72,0.0,10.90954212368737,10.871790000661765,18.73250468626098,4.674499756597585,6.5282027301123735,3.667,10.8696691083953,1.4246687555750779,3.1523927927306383,33.61048952584725
6585,6.1981685947857645,8.666733034290592,3.83622282130219,5.806637364121922,0.34918695057597715,6.430646922594202,52.17070410686978,3.630915540037754,0.687932252655567,5.551248614573408,25.519678702562548,7.618352114467674,37.047973026838314,1.8432409844079445,4.220388402128178,3.0831471210778902,30.637788278441892,1.3137599254720487,0.40367008796313275,0.8053034562858281,0.361,0.729,0.0,10.570611799021664,11.31897976653045,18.792623649528313,5.03071752159863,6.503900518608443,3.739,11.541144976331918,1.4495882032295464,3.1988137681663225,33.88913448673112
6586,6.267279905476699,8.860804863450825,3.8124492491710273,6.34818414581015,0.35318695057597715,6.592815398935621,52.61961793174923,3.6606330706347814,0.6470744948242453,5.683514200449646,25.785347162581132,7.602493702456528,38.34644940596442,1.8699744808869143,4.149796513387947,3.2254461319259033,30.06527803788729,1.2781713733682132,0.5084581809940144,0.7822313983106669,0.361,0.733,0.0,10.32614419535955,11.328860889160103,18.659863043629063,5.266163038160998,6.410508627644878,3.75,11.64386978652868,1.4636921365641,3.268829642536812,34.133784416247096
6587,6.0705917846810955,8.98341767958141,3.7234310188576214,6.515800506934983,0.35218695057597715,6.39988104019845,51.623576436064695,3.6829294857160875,0.6407051867820351,5.676053087071791,26.101358576904662,7.523401752115811,41.071928176506525,1.8848147144002574,4.08863197666855,3.278115537339873,28.579258208218953,1.2710595046855564,0.4368228348940457,0.7732129669232087,0.361,0.726,0.0,10.597997924616703,11.025779164212613,18.55047085333331,5.450910598290023,6.31291787862231,3.731,11.621698783997791,1.4853107144682567,3.1678801989765306,34.26873388565063
6588,5.883002905309424,8.721113901405793,3.6477559082327433,6.254980613461884,0.3586869505759771,6.22526364949398,50.28585678272053,3.661421556645462,0.6363328626832261,5.391508390471475,26.4050577380178,7.467865118933739,39.82267033788277,1.8090633417321733,3.9769842830837114,3.2913448394989886,27.524039782254462,1.2620067635180972,0.500799870179409,0.7671481495821458,0.358,0.724,0.0,10.919012173365056,10.870891798240702,18.281968419322883,5.545896365896918,6.137005432595435,3.688,11.57576700323925,1.4244275468007757,3.099079625649491,34.30973058012156
6589,5.70735376376156,8.541896249464576,3.601091543797114,6.270519419449886,0.38768695057597713,6.085378251571759,48.93976593398474,3.542125167916317,0.6593057692792831,5.019993525753072,25.922202759980408,7.509581568619093,38.03004207588044,1.7462259259844775,3.9743047716289364,3.274439903360331,27.577872692717172,1.2579440837380507,0.5194243266678328,0.7526727028625599,0.351,0.805,0.0,10.852269654313472,11.038356813223253,17.81241102476583,5.348815938455858,6.08124486987706,3.574,11.505534234378974,1.3461789429784852,3.019177240593662,34.407740360725604
6590,5.665072564772825,8.394078279036702,3.619706001889056,5.962029526056144,0.4301869505759771,5.971223807738537,48.051118321505975,3.485752632842737,0.710263394401981,4.817564208857481,24.808674007224997,7.531573240991495,36.49120534582711,1.6862840062205335,4.038369091739491,3.128777417336949,27.74465776034672,1.2659716466934083,0.5431339965353567,0.7502486358423036,0.343,0.767,0.0,11.204886102272669,10.857153725572159,17.623202905136704,5.24002632535305,6.1479651555238,3.451,11.32750580707178,1.3124543616426387,2.959249374059408,34.35825933957115
6591,5.638915552386795,8.378607000640612,3.675503024260306,5.667730009981509,0.47968695057597716,5.791501365208828,47.95052911566859,3.481605462597504,0.7698509884562438,4.841947139038797,24.00001931148419,7.65770974259059,35.58549054278237,1.6609964394573369,4.225465102022329,3.032988300864704,28.22708196279083,1.2806048817745284,0.5230442734808244,0.7457482222235567,0.339,0.714,0.0,11.677029213128563,10.833431320582996,17.836922891017927,5.164188862288312,6.226973581896409,3.423,11.480576053601885,1.253280508311782,2.948531657572059,34.207489191759926
6592,5.882279096517875,8.722957543531797,3.8529921528001876,5.47362520602835,0.513686950575977,5.547686090868133,48.926073801193716,3.682018890252917,0.8024614927111657,5.023823446906154,23.738173864625296,7.8174773249287774,35.61704722573414,1.6415431174240758,4.3748563288338165,3.032454174306914,28.949098382195373,1.3221161330683149,0.45712683362059214,0.7547291654007974,0.337,0.717,0.0,12.41836086570093,11.007478185282084,18.12182120115333,5.08478251097637,6.434156416518909,3.48,11.753995891309875,1.2608471852825822,2.951529017498661,34.06445557305979
6593,6.078393839128762,8.875693153345436,4.183450483412243,5.531968597814313,0.5371869505759771,5.739176258822842,50.80308256721776,3.6282229625701357,0.8573093308764771,5.51836814350647,23.766457766695385,8.264525442495417,36.58858560489837,1.7369850861630614,4.6492565296383015,3.126072063879987,30.077347505560322,1.4070599354524744,0.419393323205964,0.8069494578487808,0.359,0.792,0.0,12.672654461003413,11.152140212979173,18.820259456398666,5.111539039355556,7.057518637563225,3.849,11.768500043314962,1.338939528492233,3.07695548180809,33.853428386079294
6594,6.189629599502176,8.823841000406954,4.1186287104795625,6.000364547192072,0.5061869505759771,6.051820889823661,52.84380930857801,3.4504031208848156,0.8235725467018007,5.646171046219327,24.40430777584501,8.139164210235707,38.702068614136415,1.9341404952610388,4.921438309370643,3.2073382051471215,32.76569623616898,1.381276889863884,0.3706634076363099,0.8095244300298822,0.38,0.835,0.0,12.705178145734648,11.14675163330954,19.39009725441022,5.308626603972353,7.2248588655556,4.092,11.775331777121519,1.4377470841240865,3.218523187674969,33.67140469854918
6595,5.838696749061472,8.582472286327574,3.903005709787828,6.145530651602952,0.4701869505759771,5.849604680654208,51.131244965604125,3.4341452207601377,0.7844548144971699,5.301381300826706,26.446794062951046,7.87296905079956,37.85499750738883,1.8882991049743119,4.734760363094887,3.268520163533732,31.151318267847742,1.318179343193366,0.3474790076947379,0.7745188388659127,0.376,0.807,0.0,12.33347069872808,10.933962979740679,18.674195037314888,5.78450015378609,6.876307978662136,4.006,11.188111240928535,1.4079175346508463,3.1071209981389742,33.65695892068548
6596,5.519203763849422,8.19916141540726,3.84486925913202,6.106084880514399,0.4386869505759771,5.670397072552206,48.80226014221607,3.2539903559137633,0.7391438312174972,4.901499466374292,26.471399883948376,7.995762369380529,36.51668532388875,1.7756424740926173,4.4804027129593775,3.2433220207006723,28.991714742834404,1.2251993133852004,0.4199304262535434,0.7245092068358648,0.356,0.768,0.0,11.924936312792783,11.152296640581108,17.7487182863286,5.814410513309059,6.301960800647587,3.84,11.071237946229054,1.31181466587951,2.928109676331553,33.906911596575036
6597,5.543567111080591,8.10339237987936,3.6109499217682552,5.949210818205801,0.40668695057597715,5.53872389187271,47.79532731595956,3.06687352689874,0.6972694830356858,4.568761069998961,24.80529074257184,7.771593742543638,38.568750554959,1.7297261760520994,4.247758309068351,3.084859562549787,27.433694872132733,1.1090411142325898,0.4314435963281224,0.6632849451673181,0.334,0.779,0.0,11.462678891299221,11.345415748432874,16.609982383601732,5.392430592638775,5.836341890190088,3.656,10.863686807377011,1.2071661067059767,2.8040052378526763,34.650693398937875
6598,5.027329339258124,7.8054185524289,3.303165395069818,5.666652981959976,0.3736869505759771,5.076927110125479,45.229737638361094,2.6917491515666465,0.6515475164712301,4.198315252659883,23.276074665844003,7.32511331963458,38.43268275770473,1.5138430326520802,3.952075651425656,2.9095733736386924,25.21805606998429,1.0273255830325037,0.2966663589172493,0.6062469844547966,0.316,0.728,0.0,10.855600824778444,11.270735800341495,15.393968837058049,5.105563925744639,5.558749491579914,3.402,9.859396459374338,1.1046066010069622,2.6721945074691544,35.54452899757256
6599,4.702836109461247,7.240567119133468,3.102187515739109,5.913040199997517,0.34768695057597715,4.684849648868648,42.472287705851215,2.592939899376212,0.6309355611555776,3.9094576335206246,22.12556888859276,7.01911043387364,35.72483453761866,1.3543777711555827,3.6927603034168426,2.759633007698907,23.312361927430192,0.9816481422558865,0.30648987958856855,0.5757929997172809,0.292,0.644,0.0,10.340218368075442,10.867664310653304,14.460574800385583,4.750705047294994,5.362169737205047,3.172,9.54618136060147,1.0419243640929383,2.567521697656802,35.579182863582034
6600,4.45535269041922,6.921576663749431,2.9499584397308305,5.687550923920749,0.33018695057597713,4.619383616823603,40.65298530440895,2.2033790685384966,0.6180282152662286,3.7725428359228497,20.940741432130125,6.797614393934442,33.75948619796453,1.258622779000316,3.5149951029407824,2.5983062078575374,21.871149997140954,0.9560095784062034,0.28445471335759304,0.5526096695934908,0.266,0.582,0.0,9.812782665041256,10.736755782986341,13.821983764655855,4.470456992320648,5.235210922514015,2.923,9.188394219248057,1.001704052123181,2.4532367246652096,35.42862790427289
6601,4.28225585532867,6.8173241037814964,2.804516352513505,5.534933567670596,0.3206869505759771,4.515220534071585,39.05132598818253,2.1663991824012894,0.6047604536205093,3.592958336409655,19.901306444717555,6.586440331522334,31.465941159000103,1.1830510152784852,3.3746628862919272,2.470461669603681,20.98862798885445,0.9316170679540186,0.3120668034180556,0.5318295364748962,0.253,0.535,0.0,9.504516319618299,10.451219688559949,13.482924433961209,4.262928291942275,5.160978089023342,2.71,8.975890440864099,0.96573099282039,2.429568102139506,35.462991615060666
6602,3.9379444995771418,6.542954942129784,2.719011538691856,5.303659471860853,0.3171869505759771,4.333775509755812,37.990763914927065,1.8168117237387693,0.576640277114447,3.4956173503318877,19.186067452697714,6.2274456255024075,27.880250640633015,1.087882688814321,3.2031755675257023,2.3447802957285533,20.024231093668178,0.9108373440169998,0.30623328897533797,0.5118169634869993,0.244,0.518,0.0,9.360801014074049,9.925502081193706,13.171576826804733,4.08533471083899,5.122387210065461,2.642,8.603428631511868,0.9214815257150423,2.3467321202209948,35.175301102792474
6603,3.6421933318919604,6.321141036671491,2.7241083164586346,4.850734488661494,0.3231869505759771,3.972034621734731,36.492578902395124,1.7353462417635968,0.573068859351294,3.4949272260992714,18.717450315400445,6.193719099010608,23.07512336854294,0.9991367252736103,3.021168771418312,2.1868040182278636,19.316147906926396,0.921282758051503,0.283627230470932,0.5187078612965343,0.243,0.514,0.0,9.181496947030016,9.172725966204531,12.94996102558218,3.9602704316725106,5.1597159534820545,2.594,7.750746134837686,0.8733227612221541,2.2976102486491516,34.29304447364615
6604,3.69751978019348,6.299626749539565,2.838131582040103,4.500507573067356,0.33218695057597714,3.837167702885811,36.44765638216753,1.663002720304562,0.6037415078509262,3.572016096759764,18.582669939493602,6.4007917854528475,20.902935925913866,0.9918883360643656,2.9672434347387675,2.0485206015407718,19.395324674772002,0.9868880775084774,0.2733115861784824,0.5532189249160043,0.249,0.527,0.0,9.170544986792278,8.95634407030322,13.012592857192354,3.8561353289149602,5.2757487074345635,2.623,7.756187770458729,0.8628665500982622,2.2845363929016527,32.823700378488034
6605,4.0428196042177795,6.708538731544991,3.064824619477057,4.582969285299152,0.33768695057597714,4.085595207979826,38.1830701733507,1.8709612199378114,0.6106012942622087,3.647570081188467,18.830241640182503,6.38022689592859,21.806961933646193,1.1105905957110265,3.2139535179442005,1.9735989979556732,20.466897416998066,1.0460187285942637,0.2587883780733697,0.581995090074539,0.26,0.548,0.0,9.470931266414885,9.158469203700415,13.285300675477398,3.7965304838531413,5.3615665332718265,2.709,8.172464941057415,0.9495755566521602,2.3847550352252407,32.310477177283126
6606,4.373763901974312,7.016638849500983,3.47851771679659,4.671335493765562,0.32468695057597713,4.389595374813983,40.17682848934374,2.077434404393919,0.6528272312077026,4.001475534422193,19.531749384565103,6.57608910231604,23.342560919895256,1.2164750078103426,3.4496579619109506,2.058076610317501,21.031232657584454,1.164131552912824,0.3256747570282319,0.6547702668105051,0.288,0.595,0.0,9.769216449935564,9.353698744971824,13.565581220474838,3.8757333777179808,5.55332353037691,2.967,8.456057647901389,1.0224644611770028,2.5246776158716533,32.46218457787509
6607,4.818510116788046,7.39397590362942,3.7287125336583977,4.9219986724278755,0.3111869505759771,4.981817506164507,44.21402034161728,2.459101150451848,0.6743445506385296,4.428449095229601,19.795684951356165,6.867487970869839,25.585857507708283,1.389296910464884,3.6036786356720425,2.199452167567197,22.88499003894207,1.2579213369302338,0.3110545446113724,0.7206211138630386,0.329,0.681,0.0,10.239234730951749,9.646084352069364,14.262181727766597,3.863236150324101,5.646374123031301,3.287,9.402997316568907,1.1440023738936231,2.7767181858138708,32.46484681825002
6608,5.100359346804245,7.949878045507944,3.7289997458843565,5.116013932182646,0.3046869505759771,5.464458148096101,47.59884971820382,2.883653146579483,0.6702543722262715,4.7917949060676275,21.14007684235705,6.998794837331128,29.417734941330373,1.5643904639881623,3.705667144080574,2.452065493519,24.77562396209152,1.2842897362738044,0.2929580223935333,0.75412353614158,0.356,0.746,0.0,10.910376152293209,10.110838091936138,14.86062822732657,4.033549567843027,5.599990455329634,3.488,10.306406269025551,1.2106595844143793,2.9867967589816335,32.854450625875884
6609,5.26465345643061,8.535834941462277,3.6619650370472265,5.474977155620881,0.3031869505759771,5.841320102762305,49.27762305921122,3.130801622431995,0.6589949463915299,5.07622408126666,22.76182632092729,7.09775020821485,32.622462386434144,1.6858082616711134,3.702640488726738,2.836893543373442,25.178672172850906,1.2672913345135952,0.3374165119491933,0.757413996835344,0.365,0.77,0.0,11.28486380945518,10.559903120215381,14.958164193758716,4.337796544876014,5.540820281873905,3.569,11.064979399954943,1.2817866581242685,3.0857282922353084,33.141476434961234
6610,5.370435412161839,8.946626246676107,3.6468861798949765,5.746986507333535,0.3156869505759771,6.043551334185524,51.32905895594027,3.172876679409608,0.6291604682802328,5.2087417594267515,23.733494561351552,7.082537761958262,35.11577759611902,1.7426231836500568,3.6484453778655865,3.089950494485361,25.88949697003296,1.2493382890434386,0.31553150437510996,0.7461923393807046,0.366,0.774,0.0,11.401405486056188,10.785159551817857,14.870084264614317,4.56546450689839,5.497186122960257,3.606,11.422657970792711,1.311006835776426,3.112722045164994,33.39450721267868
6611,5.124077180311271,9.147165704266216,3.5558679495815704,5.501056206636596,0.3201869505759771,5.8202026520657215,51.33794898978726,3.2438917840653807,0.6202424011932727,5.096280646048895,24.27668656942332,6.974445811617548,37.849378591331686,1.7351553068666417,3.5512405374200786,3.1795335548453676,26.21938691603371,1.2420515125060665,0.3246309941728245,0.7394316287225294,0.363,0.774,0.0,11.429844516204826,10.835678092708156,14.912862731564628,4.857794498298298,5.460959899999207,3.529,11.647990226773643,1.2898346990375258,2.946373284716612,33.530438234559426
6612,4.922738300939599,8.834863651405046,3.4687605165352577,5.087619016065228,0.32518695057597713,5.668880613838392,49.8210808671164,3.385928453270482,0.6013213180497137,4.712414194942943,24.666543234212373,6.869946203555003,36.24370105271703,1.6333605978535795,3.5233783126675413,3.230262857004483,24.973290896772095,1.2142374891259355,0.44243024136912207,0.731431217969318,0.359,0.775,0.0,11.471441445889369,10.771790726736246,14.943817430521609,4.981253227152158,5.407182927910815,3.494,11.426195431343224,1.2571591574254657,2.8635633337461477,33.571434929030346
6613,4.760746544165058,8.461645999463832,3.449692829568823,5.566580510002597,0.34968695057597715,5.536215110321321,48.182841549053926,3.5053417428281324,0.6341967065562708,4.415434824157362,24.41922071403501,6.840040093497203,33.64209845611197,1.5474504676560517,3.5653346272110578,3.235267476694753,24.625739108098195,1.203895010812867,0.41281517447576216,0.727382936555262,0.348,0.769,0.0,11.402281607773975,10.691405452599877,14.912214431701953,4.749172799711097,5.380356346168338,3.404,11.355962662482952,1.1800026227426035,2.7941470247183746,33.629545458347174
6614,4.685227923356647,8.055183636837278,3.5058363660463145,5.251777751085619,0.39768695057597714,5.414890508095826,47.07949443189456,3.548241506892416,0.6894068020088766,4.302858768625859,22.698001999743656,6.884617300493231,32.20258313427013,1.4694642602096886,3.6569560681504996,3.148680798453882,24.59247528138928,1.220885541127524,0.33438668965363266,0.7167894249587585,0.338,0.746,0.0,11.343718836450943,10.57877765749493,14.878480772711521,4.530885359887197,5.466460387808421,3.283,11.214934235175757,1.144718876513565,2.716367909687709,33.54217017562565
6615,4.81997829574394,8.010068828899735,3.6232300658867596,4.888438352935924,0.44968695057597713,5.287073365245831,46.59100675673048,3.5993486132097043,0.7471931666884816,4.385136345159236,21.89518980032694,6.929974679764531,31.02569445183375,1.4247629756718005,3.8717969452008454,3.109407562509448,24.61077707713052,1.2484670659110526,0.35052886076455736,0.7220956971985802,0.333,0.745,0.0,11.317682728024607,10.31533024907854,15.19961228729755,4.426018684790517,5.618968814181029,3.277,11.311981450121637,1.1409944594331674,2.742575735260441,33.3367440698444
6616,5.028460145447677,8.094058954167538,3.824263446930774,4.788592278012089,0.4931869505759771,5.153497227558585,48.512958104983355,3.9203116811197845,0.7767499712388378,4.558974300169926,21.7796543919321,7.237011623403124,30.752792698199038,1.435285692326521,4.062090449118653,3.1420250515166805,25.112671089832194,1.3002749525335546,0.34398795031888874,0.7456900120929578,0.338,0.772,0.0,11.903014380596975,10.382827668734333,15.937487795301655,4.397612333478574,5.869038840687151,3.285,11.655064563253799,1.175872236661604,2.7711704121449876,33.15381119985704
6617,5.3577943978698315,8.3682243929802,4.275303280893442,5.131935669798053,0.5171869505759771,5.468911937441305,50.3541194370346,4.028894939206225,0.8291698481689237,5.106518996770243,21.78875273136619,7.692426558520633,32.26390336115815,1.5265176181130224,4.35877875302775,3.2320271856974623,26.763814518460762,1.4173606782367216,0.35979065157334666,0.8173335397559329,0.362,0.864,0.0,12.154296075681037,10.452289712858102,17.11090324841569,4.465951293128644,6.5231493437863275,3.644,11.876499444315668,1.2903879685583863,2.945835475030821,32.96890810995817
6618,5.53920665158335,8.651372240041717,4.280661037127104,5.656097822877274,0.5001869505759771,5.859922350654344,51.841875141899166,3.9253564079464383,0.823453602659157,5.328321899483099,22.669940837939965,7.624541946125409,35.37505990720057,1.7461273977264924,4.6878147386354945,3.292410188934933,29.614900956635687,1.4174291278822195,0.31514409319161685,0.8144376319695511,0.387,0.917,0.0,12.488819760412273,10.765050844069549,17.989368836640715,4.655677730229571,6.7581718348094615,3.948,11.6471941927941,1.4017921417095467,3.0833998147437467,32.83418296943956
6619,5.345642254816621,8.551718089161993,4.052136073945086,6.059343691438275,0.4671869505759771,5.64103375527925,49.07043084478216,3.7213086442711814,0.7764272416707371,5.1045705069471445,25.18243209393377,7.328737846054231,35.438569461710046,1.7160258197670442,4.482744483379723,3.3988183265298266,28.859718907381733,1.342385450648095,0.338620066929905,0.7747470603928913,0.386,0.902,0.0,12.283768395014963,10.730012167219554,17.531781371858024,5.220551280043308,6.461049775056474,3.978,11.254796948937633,1.339833070470764,3.0042049467501863,32.86601230134441
6620,5.1144632732875355,8.27555814557686,3.9160256782558496,5.066316177679289,0.4281869505759771,5.506368627039852,47.28930272883694,3.5344311205416106,0.7156612829894717,4.78659036233834,25.500232275366976,7.636765661415527,35.023829677756346,1.6381416727694948,4.237153216696175,3.362741144784212,27.430695658858845,1.216615202196543,0.4116362796105559,0.717463040176078,0.372,0.851,0.0,11.814780947189476,10.912271130178356,16.708207033595272,5.368461639566276,5.977563687213162,3.854,11.029740429551033,1.2673530798656898,2.850279820875241,33.24203858957696
6621,5.286622912192476,8.19765373792657,3.5442562636796677,5.849342914641605,0.39018695057597713,5.6048351109880485,46.96746431992169,3.25552839728474,0.6533841288123269,4.473744915970409,24.24499865816238,7.503926338015915,37.283467669620926,1.6346906996538053,4.045870352534543,3.1796030039863363,26.005001678273338,1.0996211893749828,0.33083180816140023,0.6451227911883273,0.345,0.807,0.0,11.362238445633398,11.089989081554442,15.949070551083622,5.121315807658828,5.638456866629139,3.648,10.984235353867438,1.2239960793107152,2.754676506400096,34.065618894514245
6622,4.98558232545785,7.9605125850998775,3.1725254663514333,6.038330069798663,0.3556869505759771,5.36866343859099,44.307249991845225,2.8552017429596277,0.6226334899272175,4.069784828297984,22.616762204839805,7.094434508349974,39.10583137496491,1.4813883194281026,3.7802027521068693,2.917218676930515,23.802741137008088,1.0205848708679484,0.29026667149249297,0.5799938250796274,0.315,0.718,0.0,10.771842933812385,10.683258953895347,15.225208474528493,4.832172444491831,5.322530540215413,3.421,10.239159703114742,1.142823738491384,2.6493132862605666,35.043623864484545
