uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;production_type;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GACTAUS0010;Spring Hill;New South Wales;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;1.2;http://www.asms.com.au/;0;;Australian Steel Mill Services Pty Ltd;http://www.asms.com.au/;;Australian Steel Mill Services Pty Ltd;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;150.86749999999998;-34.4564;16794493.2773;-4090251.275199998
GACTAUS0011;New Berrima;New South Wales;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Integrated;Dry;1.2;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-as.pdf;1929;5000459547;Boral Cement Ltd;https://www.boral.com.au/locations;4295857155;Boral Ltd;0;549300KLCHOLFEMSPR08;Public;BLD;ASX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;150.3365;-34.509600000000006;16735382.6276;-4097435.842599999
GACTAUS0012;Maldon;New South Wales;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;0;;0;5000459547;Boral Cement Ltd;https://www.boral.com.au/locations;4295857155;Boral Ltd;0;549300KLCHOLFEMSPR08;Public;BLD;ASX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;150.634;-34.19559999999999;16768500.176200002;-4055096.664000001
GACTAUS0013;Waurn Ponds;Victoria;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;0.25;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-as.pdf;1970;5000459547;Boral Cement Ltd;https://www.boral.com.au/locations;4295857155;Boral Ltd;0;549300KLCHOLFEMSPR08;Public;BLD;ASX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;144.26859999999996;-38.22489999999999;16059907.089500003;-4611245.538199998
GACTAUS0014;Yarwun;Queensland;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Integrated;Dry;1.7;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-as.pdf;0;4296017436;Cement Australia Holdings Pty Ltd;https://www.cementaustralia.com.au/our-locations;4296017436;Cement Australia Holdings Pty Ltd;0;54930028JWJI02UJM203;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;151.15499999999997;-23.7929;16826497.630900003;-2728192.3026
GACTAUS0015;Railton;Tasmania;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Integrated;Dry;1;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-as.pdf;1923;4296017436;Cement Australia Holdings Pty Ltd;https://www.cementaustralia.com.au/our-locations;4296017436;Cement Australia Holdings Pty Ltd;0;54930028JWJI02UJM203;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;146.4166;-41.331100000000006;16299021.355700001;-5061302.188999999
GACTAUS0016;Naval Base;Western Australia;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;0;;0;4296017436;Cement Australia Holdings Pty Ltd;https://www.cementaustralia.com.au/our-locations;4296017436;Cement Australia Holdings Pty Ltd;0;54930028JWJI02UJM203;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;115.77809999999997;-32.204600000000006;12888359.136999998;-3790197.622299999
GACTAUS0017;Pinkenba;Queensland;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;1.2;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-as.pdf;0;4296017436;Cement Australia Holdings Pty Ltd;https://www.cementaustralia.com.au/our-locations;4296017436;Cement Australia Holdings Pty Ltd;0;54930028JWJI02UJM203;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;153.14109999999997;-27.413099999999996;17047589.2715;-3175178.6184
GACTAUS0018;Port Kembla;New South Wales;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;0;;2014;4296017436;Cement Australia Holdings Pty Ltd;https://www.cementaustralia.com.au/our-locations;4296017436;Cement Australia Holdings Pty Ltd;0;54930028JWJI02UJM203;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;150.9019;-34.4705;16798322.6677;-4092155.0095000006
GACTAUS0019;Canning Vale;Western Australia;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;0;;0;4296017436;Cement Australia Holdings Pty Ltd;https://www.cementaustralia.com.au/our-locations;4296017436;Cement Australia Holdings Pty Ltd;0;54930028JWJI02UJM203;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;115.9159;-32.055800000000005;12903698.9628;-3770637.4750000015
GACTAUS0020;Port Melbourne;Victoria;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;0;;0;4296948088;Independent Cement and Lime Pty Ltd;https://bpsaust.com/contact/;4296948088;Independent Cement and Lime Pty Ltd;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;144.927;-37.8212;16133199.842200004;-4554198.070300002
GACTAUS0021;Port of Brisbane;Queensland;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;1.5;https://sunstatecement.com.au/about-us/;1985;4298146574;Sunstate Cement Ltd;https://sunstatecement.com.au/about-us/;4298146574;Sunstate Cement Ltd;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;153.16139999999996;-27.388299999999997;17049849.0572;-3172069.0295
GACTAUS0022;Pinkenba;Queensland;Australia;AUS;36;Oceania;Australia and New Zealand;Exact;Operating;Grinding;;0;;0;5039705674;Wagners Cement Pty Ltd;https://www.wagner.com.au/main/what-we-do/cement-flyash-lime/products/bulk/;5039705674;Wagners Cement Pty Ltd;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;153.1392;-27.416300000000003;17047377.7645;-3175579.9065000005
GACTAUT0001;Wopfing;Niederösterreich;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;0.27;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-aut.pdf;0;4296924079;Wopfinger Baustoffindustrie GmbH;https://int.baumit.com/contact/locations;4298425490;Baumit Beteiligungen GmbH;0;529900V7T386OO0XU060;Private;;;;;0;;;;;Wopfing;Baumit GmbH;Kalkwerk;0;AT.CAED/9008390410349.SITE;AT.CAED/9008390509852.FACILITY;AT.CAED/9008391181712.INSTALLATION;0;0;0;16.0858;47.8732;1790663.0650000013;6085785.697800003
GACTAUT0002;Kirchdorf an der Krems;Oberösterreich;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;0.55;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-aut.pdf;1888;5036395056;Kirchdorfer Zementwerk Hofmann GmbH;https://www.kirchdorfer-zement.at/kontakt/adressen-lageplan-zufahrt/;5036395056;Kirchdorfer Zementwerk Hofmann GmbH;0;529900VQJEMKV44KKG90;Private;;;;;0;;;;;Kirchdorfer Zementwerk Hofmann GmbH;Kirchdorfer Zementwerk Hofmann GmbH;Anlage zur Klinkerherstellung;Drehofen II_AVV;AT.CAED/9008390215449.SITE;AT.CAED/9008391215639.FACILITY;AT.CAED/9008391798378.INSTALLATION;AT.CAED/9008390484548.PART;0;0;14.1168;47.90859999999999;1571474.9875999987;6091662.579099998
GACTAUT0003;Mannersdorf am Leithagebirge;Niederösterreich;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;0;;1894;5037628508;Lafarge Zementwerke GmbH;https://www.lafarge.at/ueber-uns/werk-mannersdorf;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;Zementwerk Mannersdorf;Lafarge Zementwerke GmbH;Zementwerk;Abfallmitverbrennungsanlage;AT.CAED/9008391597421.SITE;AT.CAED/9008391597537.FACILITY;AT.CAED/9008391597490.INSTALLATION;AT.CAED/9008391597735.PART;0;0;16.6064;47.9838;1848615.9919000007;6104160.155100003
GACTAUT0004;Retznei;Steiermark;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;1.15;Estimated;1908;5037628508;Lafarge Zementwerke GmbH;https://www.lafarge.at/ueber-uns/werk-retznei;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;Zementwerk Retznei;Lafarge Zementwerke GmbH;Zementwerk;Abfallmitverbrennungsanlage;AT.CAED/9008391591351.SITE;AT.CAED/9008391591573.FACILITY;AT.CAED/9008391591412.INSTALLATION;AT.CAED/9008391596974.PART;0;0;15.573100000000002;46.73709999999999;1733589.5621000007;5899267.181199998
GACTAUT0005;Hallein;Salzburg;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;0.7;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-aut.pdf;0;5001081393;Zementwerk Leube GmbH;https://www.leube.at/unternehmen/leube-gruppe/zementwerk/standort/;4297996634;Leube Baustoffe GmbH;0;;Private;;;;;0;;;;;Zementwerk Leube GmbH;Zementwerk Leube GmbH;Klinkerproduktion;Drehofen 3;AT.CAED/9008390103296.SITE;AT.CAED/9008391215837.FACILITY;AT.CAED/9008390947531.INSTALLATION;AT.CAED/9008390947548.PART;0;0;13.051500000000003;47.723199999999984;1452886.3341000006;6060928.098099999
GACTAUT0006;Altmünster am Traunsee;Oberösterreich;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;0.58;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-aut.pdf;1908;5000955406;Gmundner Zementwerke Hatschek;https://www.rohrdorfer.eu/zement/firmen/;4296645700;Rohrdorfer Zementwerke;0;;Private;;;;;0;;;;;Zementwerk Hatschek GmbH (Standort);Zementwerk Hatschek GmbH;Zementwerk;Drehrohrofen als Abfallmitverbrennungsanlage;AT.CAED/9008390210611.SITE;AT.CAED/9008391215721.FACILITY;AT.CAED/9008391184515.INSTALLATION;AT.CAED/9008390686942.PART;0;0;13.777099999999999;47.92189999999999;1533659.7566;6093871.598700002
GACTAUT0007;Söll;Tirol;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Grinding;;0.6;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-aut.pdf;1865;;Betonwerke Unterland GmbH & Co KG;https://www.rohrdorfer.eu/transportbeton/betonwerke-unterland-gmbh-co-kg/;4296645700;Rohrdorfer Zementwerke;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;12.168099999999999;47.550999999999995;1354546.6959000006;6032479.662799999
GACTAUT0008;Vils;Tirol;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;0;;1899;5039593685;Schretter & Cie GmbH & Co KG;http://www.schretter-vils.co.at/en/about-us/location-directions/;5039593685;Schretter & Cie GmbH & Co KG;0;529900K0YTW4UFLUQD26;Private;;;;;0;;;;;Portlandzement- und Kalkwerk Vils;SCHRETTER & CIE GmbH & Co KG;Anlage zur Klinkerherstellung;Abfallmitverbrennungsanlage;AT.CAED/9008390211106.SITE;AT.CAED/9008391215806.FACILITY;AT.CAED/9008391686521.INSTALLATION;AT.CAED/9008390976722.PART;0;0;10.638399999999999;47.55219999999998;1184261.2709;6032677.5858
GACTAUT0009;Wietersdorf;Kärnten;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Integrated;Dry;0;;1893;5039595869;w&p Zement GmbH;https://zement.wup.at/kontakt/;5001083840;Wietersdorfer & Peggauer Zementwerke GmbH;0;;Private;;;;;0;;;;;Werk Wietersdorf;w&p Zement GmbH;Zementwerk;Zement Wietersdorf;AT.CAED/9008390020166.SITE;AT.CAED/9008391745020.FACILITY;AT.CAED/9008391743699.INSTALLATION;AT.CAED/9008390469774.PART;0;0;14.5329;46.85129999999998;1617795.0276999995;5917836.133400001
GACTAUT0010;Peggau;Steiermark;Austria;AUT;40;Europe;Western Europe;Exact;Operating;Grinding;;0;;0;5039595869;w&p Zement GmbH;https://zement.wup.at/kontakt/;5001083840;Wietersdorfer & Peggauer Zementwerke GmbH;0;;Private;;;;;0;;;;;Werk Peggau;w&p Zement GmbH;Kalköfen;0;AT.CAED/9008390209134.SITE;AT.CAED/9008391215684.FACILITY;AT.CAED/9008391206651.INSTALLATION;0;0;0;15.344500000000002;47.2138;1708141.9265;5977041.764799997
GACTAZE0001;Bakı;;Azerbaijan;AZE;31;Asia;Western Asia;Exact;Operating;Integrated;Dry;2.57;Estimated;1950;5036791377;Holcim Azarbaijan ASJ;https://www.holcim.az/az/haqqimizda/qaradag-sement-zavodunun-holcim-azrbaycan-asc-tarixi;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;49.5566;40.2244;5516615.477400001;4898605.259999998
GACTAZE0002;Qazax;;Azerbaijan;AZE;31;Asia;Western Asia;Exact;Operating;Integrated;Dry;2.29;Estimated;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;45.2546;41.16589999999999;5037719.028099999;5036842.758100003
GACTAZE0003;Bakı;;Azerbaijan;AZE;31;Asia;Western Asia;Exact;Operating;Integrated;Dry;2.07;Estimated;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;49.4472;40.251200000000004;5504437.1252;4902513.4070999995
GACTBDI0001;Cibitoke;Cibitoke;Burundi;BDI;108;Africa;Sub-Saharan Africa;Exact;Operating;Grinding;;0.1;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-by.pdf;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;29.114400000000003;-2.8835999999999986;3241000.1827999987;-321136.48209999874
GACTBEL0001;Antwerpen;Vlaanderen;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Grinding;;0;;2002;4298254584;VVM NV;https://www.vvmcem.be/en;4295874867;CRH PLC;0;549300MIDJNNTH068E74;Public;CRH;LSE;;;0;;;;;0;0;0;0;0;0;0;0;0;0;4.358999999999999;51.24559999999999;485241.66039999947;6664853.0436
GACTBEL0002;Gent;Vlaanderen;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Grinding;;0;;2006;4298254584;VVM NV;https://www.vvmcem.be/en;4295874867;CRH PLC;0;549300MIDJNNTH068E74;Public;CRH;LSE;;;0;;;;;0;0;0;0;0;0;0;0;0;0;3.7872;51.16809999999999;421589.17550000176;6651082.705499999
GACTBEL0003;Tournai;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Integrated;Dry;1.8;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-be.pdf;0;4296952311;Compagnie Des Ciments Belges SA;http://ccb-cementir.be/implantations/;5071500150;Cementir Holding NV;0;8156008B101B97A43B02;Public;CEM;MIL;;;0;;;;;CCB sa - Site de Gaurain-Ramecroix;CCB sa - Site de Gaurain-Ramecroix;Elimination ou valorisation des déchets dangereux;FOUR 3 (DOPOL);BE.WA/027000000.SITE;BE.WA/027010000.FACILITY;BE.WA/027010100.INSTALLATION;BE.WA/027010101.PART;0;0;3.4865999999999997;50.60069999999999;388126.53660000116;6550963.809500001
GACTBEL0004;Gent;Vlaanderen;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Grinding;;1;https://cemminerals.be/en/;0;5064637768;Cemminerals NV;https://cemminerals.be/en/;5064637768;Cemminerals NV;0;875500DYXEPRS6UC9T64;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;3.7669000000000006;51.1639;419329.3898999989;6650337.103399999
GACTBEL0005;Antoing;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Integrated;Dry;0.9;https://www.cbr.be/nld/cbr-antoing;1986;4295859365;Cimenteries CBR SA;https://www.cbr.be/nld/cbr-antoing;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;CBR sa - Site d'Antoing;CBR sa - Site d'Antoing;Incinération de déchets non dangereux;0;BE.WA/029000000.SITE;BE.WA/029010000.FACILITY;BE.WA/029010200.INSTALLATION;0;0;0;3.4424999999999994;50.576100000000004;383217.3471000008;6546650.506800003
GACTBEL0006;Visé;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Integrated;Dry;1.5;https://www.cbr.be/nld/cbr-lixhe;1950;4295859365;Cimenteries CBR SA;https://www.cbr.be/nld/cbr-lixhe;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;CBR sa - Site de Lixhe;CBR sa - Site de Lixhe;Incinération de déchets non dangereux;0;BE.WA/026000000.SITE;BE.WA/026010000.FACILITY;BE.WA/026010200.INSTALLATION;0;0;0;5.6737;50.7652;631593.3949000016;6579864.945500001
GACTBEL0007;Gent;Vlaanderen;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Grinding;;1.5;https://www.cbr.be/nld/cbr-gent-I;0;4295859365;Cimenteries CBR SA;https://www.cbr.be/nld/cbr-gent-I;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;3.7870000000000004;51.152199999999986;421566.91160000116;6648260.426899999
GACTBEL0008;Mons;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Integrated;Wet;2.57;Estimated;1911;4298252898;Holcim Belgique Holcim Belgie SA;https://www.holcim.be/fr/nos-sites/cimenterie-d%27obourg/obourg/128;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;HOLCIM Belgique sa - Usine d'OBOURG;HOLCIM Belgique sa - Usine d'OBOURG;Incinération de déchets non dangereux;0;BE.WA/028000000.SITE;BE.WA/028010000.FACILITY;BE.WA/028010200.INSTALLATION;0;0;0;3.992599999999999;50.472399999999986;444454.19889999926;6528492.726599999
GACTBEN0001;Agblangandan;Littoral Department;Benin;BEN;204;Africa;Sub-Saharan Africa;Exact;Operating;Grinding;;0.34;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-bn-cv-ga-pu-tp.pdf;0;4297399454;Cimbenin SA;https://www.heidelbergcement.com/en/sub-saharan-africa;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;2.5042;6.371599999999992;278766.2688000016;710749.7120999992
GACTBEN0002;Onigbolo;Plateau Department;Benin;BEN;204;Africa;Sub-Saharan Africa;Exact;Operating;Integrated;Dry;0.6;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-bn-cv-ga-pu-tp.pdf;1983;;Société des Ciments du Bénin;https://www.cimentbouclier.com/?lang=en;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;2.6505;7.149100000000005;295052.3103;797907.2873999998
GACTBEN0003;Ouinhi;Plateau;Benin;BEN;204;Africa;Sub-Saharan Africa;Exact;Operating;Integrated;Dry;1.7;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-bn-cv-ga-pu-tp.pdf;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;2.5452999999999997;7.143599999999994;283341.4998999983;797290.2366999984
GACTBEN0004;Cotonou;Littoral;Benin;BEN;204;Africa;Sub-Saharan Africa;Exact;Operating;Grinding;;0.7;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-bn-cv-ga-pu-tp.pdf;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;2.4396;6.353199999999994;271575.02969999984;708688.739599999
GACTBFA0001;Ouagadougou;Centre;Burkina Faso;BFA;854;Africa;Sub-Saharan Africa;Exact;Operating;Grinding;;0.5;https://www.cimentsafrique.com/presence;0;5042932488;Ciments de l'Afrique;https://www.cimentsafrique.com/presence;5042932488;Ciments de l'Afrique;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-1.4784;12.4379;-164574.73519999906;1395585.2558999993
GACTBFA0002;Ouagadougou;Centre;Burkina Faso;BFA;854;Africa;Sub-Saharan Africa;Exact;Operating;Grinding;;0;;0;5074839689;CimBurkina SA;https://www.heidelbergcement.com/en/sub-saharan-africa;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-1.5002;12.445599999999994;-167001.5001000017;1396463.0300999992
GACTBFA0003;Ouagadougou;Centre;Burkina Faso;BFA;854;Africa;Sub-Saharan Africa;Exact;Operating;Grinding;;0.7;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-uv-2.pdf;0;;Diamond Cement Burkina SA;https://diamondcementgroup.com/;5060542042;West African Cement SA;0;2138004M85WQEEXTDG22;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-1.6401;12.355099999999995;-182575.09690000117;1386147.9747000001
GACTBFA0004;Ouagadougou;Centre;Burkina Faso;BFA;854;Africa;Sub-Saharan Africa;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-1.4809999999999999;12.434999999999995;-164864.16589999944;1395254.6724000014
GACTBGD0001;Chhatak;Sylhet Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;;;0.19;http://www.bcic.gov.bd/site/page/bc9685f8-adc9-4546-8e56-87fc3f5f6865/-;1937;;Chhatak Cement Company Ltd;http://www.bcic.gov.bd/site/page/bc9685f8-adc9-4546-8e56-87fc3f5f6865/-;5063315354;Bangladesh Chemical Industries Corp;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;91.6581;25.046600000000005;10203333.0191;2881469.4706999995
GACTBGD0002;Narayanganj District;Dhaka Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Grinding;;0;;0;4296392248;Heidelberg Cement Bangladesh Ltd;https://www.heidelbergcementbd.com/our_offices_and_plants.aspx;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;90.51539999999999;23.712900000000005;10076128.236900002;2718462.5452000014
GACTBGD0003;Chittagong;Chittagong Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Grinding;;0;;0;4296392248;Heidelberg Cement Bangladesh Ltd;https://www.heidelbergcementbd.com/our_offices_and_plants.aspx;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;91.79569999999998;22.279499999999988;10218650.581;2545115.7929
GACTBGD0004;Sunamganj District;Sylhet Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Integrated;Dry;0;;0;4296127762;LafargeHolcim Bangladesh Ltd;https://www.lafargeholcim.com.bd/company-profile;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;91.6476;25.03549999999998;10202164.1644;2880105.6297999993
GACTBGD0005;Munshiganj District;Dhaka Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Grinding;;0;;0;4296127762;LafargeHolcim Bangladesh Ltd;https://www.lafargeholcim.com.bd/company-profile;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;90.61299999999999;23.610999999999997;10086993.019299999;2706077.901700001
GACTBGD0006;Mongla;Khulna Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Grinding;;0;;0;4296127762;LafargeHolcim Bangladesh Ltd;https://www.lafargeholcim.com.bd/company-profile;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;89.5895;22.50499999999999;9973057.520399999;2572265.514800001
