uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;primary_production_type;primary_product;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;parent_exchange_3;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GASTBEL0006;Marchin;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Downstream;Galvanizing;Finished Products;0;;1954;5000060650;ArcelorMittal Belgium SA;https://belgium.arcelormittal.com/en/inauguration-world-first-steel-industry-jet-vapor-deposition/;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;ARCELOR PRODUITS PLATS WALLONIE sa - (ex Tolleries Delloye Matthieu);ARCELOR PRODUITS PLATS WALLONIE sa - (ex Tolleries Delloye Matthieu);Traitement de surface de métaux (électro-zingage);0;BE.WA/014000000.SITE;BE.WA/014010000.FACILITY;BE.WA/014010100.INSTALLATION;0;5.2354;50.49389999999998;582802.0621000007;6532254.081100002
GASTBEL0007;Geel;Vlaanderen;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Downstream;Coating;Finished Products;0;;0;5000060650;ArcelorMittal Belgium SA;https://flateurope.arcelormittal.com/ourmills/be/geel;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;Arcelor Mittal Belgium Geel;ArcelorMittal GEEL;Arcelor Mittal Belgium Geel;0;https://data.ied_registry.omgeving.vlaanderen.be/id/productionsite/BE.VL.000000061.SITE;https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000061.FACILITY;https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000000024.INSTALLATION;0;4.925199999999999;51.14360000000001;548270.756099999;6646734.316600002
GASTBEL0008;Seraing;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;;;;0;;0;5000060650;ArcelorMittal Belgium SA;https://belgium.arcelormittal.com/en/inauguration-world-first-steel-industry-jet-vapor-deposition/;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;Kessales;WAI147P041;ARCELORMITTAL  LIEGE sa - Kessales (Recuit base et continu. dégraissage et skin pass);ARCELORMITTAL  LIEGE sa - Kessales (Recuit base et continu, dégraissage et skin pass);Traitement de surface (galvanisation);0;BE.WA/145000000.SITE;BE.WA/145010000.FACILITY;BE.WA/145010300.INSTALLATION;0;5.4947;50.613599999999984;611667.2060999982;6553226.564499997
GASTBEL0009;Flémalle;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Downstream;Galvanizing;Finished Products;0;;0;5000060650;ArcelorMittal Belgium SA;https://flateurope.arcelormittal.com/ourmills/be/liege;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;BE.WA/129000000.SITE;BE.WA/129010000.FACILITY;BE.WA/129010200.INSTALLATION;0;Traitement de surface (dégraissage,skin pass);Awirs 4;BE.WA/129000000.SITE;BE.WA/129010000.FACILITY;BE.WA/129010200.INSTALLATION;0;5.466799999999999;50.59470000000001;608561.3922999986;6549911.5766
GASTBEL0010;Seraing;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;;;;0;;0;5039930036;Halo Steelrings;https://www.halo-steelrings.com/;5052545162;Callista Private Equity GmbH;0;;Private;;;;;0;;;;;;Galva prépeint - Flémalle;WAI085P043;LIBERTY LIEGE DUDELANGE - site de Flemalle;LIBERTY LIEGE DUDELANGE - site de Flemalle;Galva Prépeint Flemalle;0;BE.WA/135000000.SITE;BE.WA/135010000.FACILITY;BE.WA/135010200.INSTALLATION;0;5.5209;50.60990000000002;614583.7767000012;6552577.493799999
GASTBEL0011;Evergem;Vlaanderen;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;;;;0;;0;5057778962;Europickling SA NV;http://www.europickling.com/en/;5057778962;Europickling SA NV;0;549300UV8HUH85GLH312;Private;;;;;0;;;;;;0;0;Europickling;EUROPICKLING;Europickling;0;https://data.ied_registry.omgeving.vlaanderen.be/id/productionsite/BE.VL.000000650.SITE;https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000650.FACILITY;https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000000803.INSTALLATION;0;3.6929000000000003;51.0979;411091.74760000035;6638629.4036
GASTBEL0012;La Louvière;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Downstream;Rolling;Finished Products;0.9;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-be.pdf;0;4296772966;NLMK la Louviere SA;https://eu.nlmk.com/en/strip/la-louviere/;4295887048;Novolipetsk Steel PAO;0;213800913TPW32I84456;Public;NLMK;MCX;;;0;;;;;;NLMK La Louvière;WAI043P014;NLMK LA LOUVIERE sa;NLMK LA LOUVIERE sa;Laminage à chaud de métaux ferreux;0;BE.WA/017000000.SITE;BE.WA/017010000.FACILITY;BE.WA/017010200.INSTALLATION;0;4.1891;50.4881;466328.47890000045;6531239.221600004
GASTBEL0013;Ittre;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Downstream;Rolling;Finished Products;0.75;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-be.pdf;0;5000738417;NLMK Clabecq SA;https://eu.nlmk.com/en/plate/clabecq/production-process/;4295887048;Novolipetsk Steel PAO;0;213800913TPW32I84456;Public;NLMK;MCX;;;0;;;;;;NLMK Clabecq;WAI044P071;NLMK CLABECQ sa;NLMK CLABECQ sa;Combustion (fours de réchauffage);0;BE.WA/013000000.SITE;BE.WA/013010000.FACILITY;BE.WA/013010100.INSTALLATION;0;4.2273;50.6757;470580.88340000063;6564128.054799996
GASTBEL0014;Strasbourg;Grand Est;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;;;;0;;0;5000737650;NLMK Strasbourg SA;https://eu.nlmk.com/en/strip/strasbourg/;4295887048;Novolipetsk Steel PAO;0;213800913TPW32I84456;Public;NLMK;MCX;;;0;;;;;;NLMK Strasbourg;6700361;NLMK STRASBOURG;NLMK STRASBOURG;NLMK STRASBOURG;0;FR.CAED/9397.SITE;FR.CAED/9397.FACILITY;FR.CAED/9397.INSTALLATION;0;7.7959;48.57749999999998;867835.6182999983;6203473.696900003
GASTBEL0015;Charleroi;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;;;;0;;0;4296671968;Thy Marcinelle SA;https://www.rivagroup.com/en/production_sites/thy_marcinelle_charleroi;5039934846;Riva Forni Elettrici SpA;0;;Private;;;;;0;;;;;;Riva Aciérie électrique Thy Marcinelle;WAI094P082;THY MARCINELLE sa;THY MARCINELLE sa;Production d'acier électrique;0;BE.WA/018000000.SITE;BE.WA/018010000.FACILITY;BE.WA/018010100.INSTALLATION;0;4.4297;50.41030000000001;493111.94839999825;6517638.131300002
GASTBEL0016;Fontaine-l'Évêque;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;;;;0;;0;;Tréfileries de Fontaine l'Eveque;https://www.rivagroup.com/en/production_sites/tfe_fontaine_l_eveque;5039934846;Riva Forni Elettrici SpA;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;4.333499999999999;50.4127;482403.0133999996;6518057.368100002
GASTBEL0017;Flémalle;Wallonie;Belgium;BEL;56;Europe;Western Europe;Exact;Operating;Downstream;Galvanizing;Finished Products;0.6;http://www.segal.be/fr/segal.html;1986;;Segal Le galvaniseur de pointe pour l'automobile;http://www.segal.be/fr/segal.html;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;Segal Ivoz Ramet;WAI100P073;SEGAL s.a.;SEGAL s.a.;Galvanisation de tôles d'acier au trempé à chaud;0;BE.WA/016000000.SITE;BE.WA/016010000.FACILITY;BE.WA/016010100.INSTALLATION;0;5.4376999999999995;50.585000000000015;605321.995099999;6548210.750500001
GASTBGD0001;Bhatiari;;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Downstream;Rolling;Finished Products;0.75;http://abulkhairsteel.com/about-us/;0;5074007077;Abul Khair Steel Ltd;http://abulkhairsteel.com/about-us/;5055443373;Abul Khair Ltd;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;91.7402;22.444100000000002;10212472.3493;2564928.940299999
GASTBGD0002;Sonaichhari;Chittagong Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Mini-Mill;EAF;Crude Steel;1.4;http://abulkhairsteel.com/about-us/;0;5074007077;Abul Khair Steel Ltd;http://abulkhairsteel.com/about-us/;5055443373;Abul Khair Ltd;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;91.7348;22.471999999999987;10211871.224;2568289.6306999996
GASTBGD0003;Chattogram;Chittagong Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Downstream;Rolling;Finished Products;0;;0;4298133733;BSRM Steels Ltd;https://bsrm.com/contact-us/;4298133733;BSRM Steels Ltd;0;254900O3M7485KGUP263;Public;BSRMSTEEL;DSE;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;91.7686;22.3811;10215633.8228;2557342.769299999
GASTBGD0004;Chittagong;Chittagong Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Downstream;Rolling;Finished Products;0.45;https://bsrm.com/bangladesh-steel-re-rolling-mills-ltd/;1960;5044196077;Bangladesh Steel Re-Rolling Mills Ltd;https://bsrm.com/contact-us/;4298133733;BSRM Steels Ltd;0;254900O3M7485KGUP263;Public;BSRMSTEEL;DSE;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;91.81019999999998;22.383999999999993;10220264.713599999;2557691.898499999
GASTBGD0005;Zorargonj;Chittagong Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;Mini-Mill;IF;Crude Steel;0.7;https://bsrm.com/bsrm-steels-ltd/;2008;4298133733;BSRM Steels Ltd;https://bsrm.com/contact-us/;4298133733;BSRM Steels Ltd;0;254900O3M7485KGUP263;Public;BSRMSTEEL;DSE;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;91.54659999999998;22.87179999999999;10190920.8959;2616522.3610999994
GASTBGD0006;Sonaichhari;Chittagong Division;Bangladesh;BGD;50;Asia;Southern Asia;Exact;Operating;;;;0;;0;;;;;;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;91.71579999999999;22.49979999999999;10209756.153700002;2571638.9488999993
GASTBGR0001;Radomir;Pernik;Bulgaria;BGR;100;Europe;Eastern Europe;Exact;Operating;;;;0;;0;;Radomir Metal Industries Ad;http://www.radomir-metal-industries.com/en/index.php;;Radomir Metal Industries Ad;0;;;;;;;0;;;;;;RADOMIR METAL INDUSTRIES;BG-P43;LKMK company for production of ferrous metals;LKMK company for production of ferrous metals;LKMK company for production of ferrous metals;0;BG.CAED/017000021.SITE;BG.CAED/017000021.FACILITY;BG.CAED/017000021.INSTALLATION;0;22.989199999999997;42.522899999999986;2559146.037700001;5239632.025799997
GASTBGR0002;Debelt;Burgas;Bulgaria;BGR;100;Europe;Eastern Europe;Exact;Operating;Downstream;Rolling;Finished Products;0.8;https://promet.metinvestholding.com/en/about/structure;1988;5036178411;Promet Steel JSC;https://promet.metinvestholding.com/en/about/structure;5000048980;SCM System Capital Management Ltd;0;213800H4CR5EGA1SBE94;Private;;;;;0;;;;;;Promet stiil company;BG-P116;Promet stiil company;Promet stiil company;Promet stiil company;0;BG.CAED/002000003.SITE;BG.CAED/002000003.FACILITY;BG.CAED/002000003.INSTALLATION;0;27.2959;42.3816;3038565.6887000017;5218313.782899998
GASTBGR0003;Pernik;Pernik;Bulgaria;BGR;100;Europe;Eastern Europe;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.8;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-bu.pdf;0;;Stomana Industry SA;https://sidenor.gr/en/start/production-facilities/;5040438569;Viohalco SA;0;549300U0BOLVY36TGJ31;Public;VIO;ATH;;;0;;;;;;Stomana Industry;BG-P45;Stomana Industry company for production  of ferrous metals;Stomana Industry company for production of ferrous metals;Stomana Industry company for production of ferrous metals;0;BG.CAED/017000003.SITE;BG.CAED/017002003.FACILITY;BG.CAED/017002003.INSTALLATION;0;23.099199999999996;42.59849999999999;2571391.1816999987;5251057.763700001
GASTBHR0001;Al Hidd;Muḥāfaẓat al-Muḥarraq;Bahrain;BHR;48;Asia;Western Asia;Exact;Operating;Pelletisation;Pellet;Pellets;12;http://www.bahrainsteel.com.bh/#!/aboutus;0;5000049433;Bahrain Steel BSCC EC;http://www.bahrainsteel.com.bh/#!/aboutus;5000049433;Bahrain Steel BSCC EC;0.51;2549008J1U54B4FJPS70;Private;;;4295878941;Yamato Kogyo Co Ltd;0.49;;Public;5444;TYO;;0;0;0;0;0;0;0;0;0;0;50.68;26.200399999999995;5641671.793400001;3023922.587000001
GASTBHR0002;Al Hidd;Muḥāfaẓat al-Muḥarraq;Bahrain;BHR;48;Asia;Western Asia;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.97;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-ba.pdf;0;5000674578;Sulb Company BSCC;http://www.bahrainsteel.com.bh/#!/aboutus;5000049433;Bahrain Steel BSCC EC;0;2549008J1U54B4FJPS70;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;50.67819999999999;26.19589999999999;5641471.418299999;3023364.297699999
GASTBHR0003;Al Hidd;Muḥāfaẓat al-Muḥarraq;Bahrain;BHR;48;Asia;Western Asia;Exact;Operating;Downstream;Rolling;Finished Products;0.1;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-ba.pdf;0;5000772636;United Stainless Steel Company BSCC;https://www.chromiumsteel.com/;5000772636;United Stainless Steel Company BSCC;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;50.6785;26.202300000000008;5641504.814199999;3024158.3156000003
GASTBHR0004;Al Hidd;Muḥāfaẓat al-Muḥarraq;Bahrain;BHR;48;Asia;Western Asia;Exact;Operating;Downstream;Rolling;Finished Products;0.275;http://www.unirol.com/index.html;0;4297622172;Universal Rolling WLL;http://www.unirol.com/index.html;4297622172;Universal Rolling WLL;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;50.66909999999999;26.209900000000008;5640458.410999998;3025101.268599998
GASTBIH0001;Zenica;Federacija Bosne i Hercegovine;Bosnia and Herzegovina;BIH;70;Europe;Southern Europe;Exact;Operating;Integrated and Mini-Mill;BF/EAF;Crude Steel;1.1;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-bk.pdf;0;5000032006;ArcelorMittal Zenica doo Zenica;https://barsandrods.arcelormittal.com/mills/zenica;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;17.8988;44.22759999999999;1992485.3018000014;5500731.630199999
GASTBIH0002;Tuzlanski kanton;Federacija Bosne i Hercegovine;Bosnia and Herzegovina;BIH;70;Europe;Southern Europe;Exact;Operating;;;;0;;0;;;;;;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;18.5056;44.54989999999998;2060033.9688000008;5550938.606899999
GASTBLR0001;Mahilioŭ;Mogilev Region;Belarus;BLR;112;Europe;Eastern Europe;Exact;Operating;Downstream;Rolling;Finished Products;0.12;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-bo.pdf;1932;5001234260;Belorusskiy Metallurgicheskiy Zavod;http://www.mmz.by/about/istorija/;5001234260;Belorusskiy Metallurgicheskiy Zavod;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;30.3594;53.91640000000001;3379592.9488000013;7154339.326200001
GASTBLR0002;Zhlobin District;Gomel Region;Belarus;BLR;112;Europe;Eastern Europe;Exact;Operating;Mini-Mill;EAF;Crude Steel;3;https://eng.belsteel.com/about/about-bmz.php;1984;5001234260;Belorusskiy Metallurgicheskiy Zavod;https://eng.belsteel.com/contact/contact-information.php;5001234260;Belorusskiy Metallurgicheskiy Zavod;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;29.992299999999997;52.851499999999994;3338727.5637000017;6955576.539300002
GASTBRA0001;Timóteo;Minas Gerais;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;0.9;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-br.pdf;0;4295859711;Aperam Inox America do Sul SA;https://www.aperam.com/brazil;5001428593;Aperam SA;0;5493001136GE6L4R7M63;Public;APAM;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-42.64319999999999;-19.530299999999993;-4747019.309800001;-2217470.7402000017
GASTBRA0002;Barra Mansa;Rio de Janeiro;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4295859712;ArcelorMittal Brasil SA;https://brasil.arcelormittal.com/a-arcelormittal/unidades;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-44.1926;-22.525;-4919497.728800001;-2574675.6032
GASTBRA0003;Resende;Rio de Janeiro;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;4295859712;ArcelorMittal Brasil SA;https://brasil.arcelormittal.com/a-arcelormittal/unidades;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-44.5117;-22.493000000000006;-4955019.7783;-2570819.6290999986
GASTBRA0004;João Monlevade;Minas Gerais;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295859712;ArcelorMittal Brasil SA;https://brasil.arcelormittal.com/a-arcelormittal/unidades;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-43.1306;-19.832500000000003;-4801276.4296;-2253198.773600001
GASTBRA0005;Vitória;Espírito Santo;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;7.5;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-br.pdf;0;4295860088;ArcelorMittal Tubarao Comercial SA;https://brasil.arcelormittal.com/a-arcelormittal/unidades;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-40.2355;-20.2522;-4478995.3718;-2302931.5339
GASTBRA0006;Juiz de Fora;Minas Gerais;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4295859712;ArcelorMittal Brasil SA;https://brasil.arcelormittal.com/a-arcelormittal/unidades;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-43.4659;-21.62630000000001;-4838601.854900001;-2466716.7842000015
GASTBRA0007;São Francisco do Sul;Santa Catarina;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;;ArcelorMittal Vega;https://brasil.arcelormittal.com/a-arcelormittal/unidades;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-48.6323;-26.2935;-5413722.872099999;-3035477.820799999
GASTBRA0008;Piracicaba;São Paulo;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;4297613419;ArcelorMittal Acos Longos;https://brasil.arcelormittal.com/a-arcelormittal/unidades;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-47.657599999999995;-22.697;-5305219.7644;-2595416.808600001
GASTBRA0009;Marabá;Pará;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;0.39;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-br.pdf;0;4298261315;Siderúrgica Norte Brasil SA;https://www.sinobras.com.br/index.php/institucional;4298254930;Aco Cearense Group;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-49.07990000000001;-5.413799999999999;-5463549.476199999;-603560.2366000004
GASTBRA0010;Volta Redonda;Rio de Janeiro;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;5.8;http://www.csn.com.br/conteudo_eni.asp?idioma=1&conta=46&tipo=59559&prSv=1;0;4297320527;Companhia Siderurgica Nacional;http://www.csn.com.br/conteudo_eni.asp?idioma=1&conta=46&tipo=59559&prSv=1;4297320527;Companhia Siderurgica Nacional;0;529900K40TEND42S0T46;Public;CSNA3;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-44.11119999999999;-22.5124;-4910436.3223;-2573157.2069000006
GASTBRA0011;Rio de Janeiro;Rio de Janeiro;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/38002_16_Certificado_01_01_22_Correcao_Escopo.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-43.749399999999994;-22.902;-4870160.930500001;-2620171.4897999987
GASTBRA0012;Barão de Cocais;Minas Gerais;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-BCOC-010122.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-43.47979999999999;-19.937799999999992;-4840149.195800001;-2265663.936999999
GASTBRA0013;Divinópolis;Minas Gerais;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001_Divinopolis_010122.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-44.87929999999999;-20.154300000000003;-4995940.8232;-2291318.8665999994
GASTBRA0014;Congonhas;Minas Gerais;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;7.6;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-br.pdf;0;4296998615;Gerdau Acominas SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-OuroBranco-010122.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-43.751;-20.545199999999998;-4870339.0417;-2337730.432599999
GASTBRA0015;Contagem;Minas Gerais;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/Declaracao_Ambiental_CED_Contagem_jun_2020.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-44.0244;-19.962;-4900773.7905;-2268529.848200001
GASTBRA0016;Salvador;Bahia;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-USB-080722.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-38.433299999999996;-12.849400000000005;-4278375.385500001;-1442531.7741999999
GASTBRA0017;Recife;Pernambuco;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-Aconorte-010122.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-34.977199999999996;-8.071800000000003;-3893644.0933999997;-901535.7525999993
GASTBRA0018;Maracanaú;Ceará;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-Cearense-010122.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-38.6073;-3.85650000000001;-4297744.9769;-429628.1402999982
GASTBRA0019;Araucária;Paraná;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;4297571558;Gerdau Acos Longos SA;https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-UAR-100817.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-49.4217;-25.56400000000001;-5501598.4781;-2945179.9211999997
GASTBRA0020;Pindamonhangaba;São Paulo;Brazil;BRA;76;Americas;Latin America and the Caribbean;Exact;Operating;;;;0;;0;4298258054;Gerdau Acos Especiais SA;https://www2.gerdau.com.br/blog-acos-especiais;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-45.3513;-22.899000000000004;-5048483.6228;-2619808.957199998
